pathway,n_genes,corr,abs_corr,sign
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_SEVERAL_ADDITIONAL_CELL_DEATH_GENES_WHOSE_SPECIFIC_ROLES_IN_P53_DEPENDENT_APOPTOSIS_REMAIN_UNCERTAIN,1,,,0
REACTOME_TRAF3_DEPENDENT_IRF_ACTIVATION_PATHWAY,4,,,0
REACTOME_TRAF6_MEDIATED_INDUCTION_OF_TAK1_COMPLEX_WITHIN_TLR4_COMPLEX,4,,,0
REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION,3,,,0
REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION_IN_TLR7_8_OR_9_SIGNALING,4,,,0
REACTOME_TRAF6_MEDIATED_NF_KB_ACTIVATION,8,,,0
REACTOME_TRAFFICKING_AND_PROCESSING_OF_ENDOSOMAL_TLR,3,,,0
REACTOME_TRAFFICKING_OF_AMPA_RECEPTORS,5,,,0
REACTOME_TRAFFICKING_OF_GLUR2_CONTAINING_AMPA_RECEPTORS,1,,,0
REACTOME_TRAFFICKING_OF_MYRISTOYLATED_PROTEINS_TO_THE_CILIUM,0,,,0
REACTOME_TRAIL_SIGNALING,4,,,0
REACTOME_TRANSCRIPTIONAL_ACTIVATION_OF_MITOCHONDRIAL_BIOGENESIS,12,0.4563318192958832,0.4563318192958832,1
REACTOME_TRANSCRIPTIONAL_ACTIVITY_OF_SMAD2_SMAD3_SMAD4_HETEROTRIMER,14,0.7168287634849548,0.7168287634849548,1
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_E2F6,14,0.7315346002578735,0.7315346002578735,1
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_MECP2,15,0.6591911315917969,0.6591911315917969,1
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX1,54,0.5088571906089783,0.5088571906089783,1
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX2,16,0.6343955993652344,0.6343955993652344,1
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX3,15,0.7893094420433044,0.7893094420433044,1
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_SMALL_RNAS,14,0.8508267998695374,0.8508267998695374,1
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_THE_AP_2_TFAP2_FAMILY_OF_TRANSCRIPTION_FACTORS,10,0.7249594926834106,0.7249594926834106,1
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_TP53,90,0.6947166919708252,0.6947166919708252,1
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_VENTX,13,0.7735965251922607,0.7735965251922607,1
REACTOME_TRANSCRIPTIONAL_REGULATION_OF_GRANULOPOIESIS,13,0.7698774337768555,0.7698774337768555,1
REACTOME_TRANSCRIPTIONAL_REGULATION_OF_PLURIPOTENT_STEM_CELLS,9,,,0
REACTOME_TRANSCRIPTIONAL_REGULATION_OF_TESTIS_DIFFERENTIATION,2,,,0
REACTOME_TRANSCRIPTIONAL_REGULATION_OF_WHITE_ADIPOCYTE_DIFFERENTIATION,22,0.7588538527488708,0.7588538527488708,1
REACTOME_TRANSCRIPTION_COUPLED_NUCLEOTIDE_EXCISION_REPAIR_TC_NER,25,0.8382083177566528,0.8382083177566528,1
REACTOME_TRANSCRIPTION_OF_E2F_TARGETS_UNDER_NEGATIVE_CONTROL_BY_DREAM_COMPLEX,9,,,0
REACTOME_TRANSCRIPTION_OF_E2F_TARGETS_UNDER_NEGATIVE_CONTROL_BY_P107_RBL1_AND_P130_RBL2_IN_COMPLEX_WITH_HDAC1,7,,,0
REACTOME_TRANSCRIPTION_OF_THE_HIV_GENOME,15,0.7968244552612305,0.7968244552612305,1
REACTOME_TRANSFERRIN_ENDOCYTOSIS_AND_RECYCLING,6,,,0
REACTOME_TRANSLATION,52,0.8562611937522888,0.8562611937522888,1
REACTOME_TRANSLATION_OF_REPLICASE_AND_ASSEMBLY_OF_THE_REPLICATION_TRANSCRIPTION_COMPLEX,2,,,0
REACTOME_TRANSLATION_OF_SARS_COV_1_STRUCTURAL_PROTEINS,9,,,0
REACTOME_TRANSLATION_OF_SARS_COV_2_STRUCTURAL_PROTEINS,16,0.6972060799598694,0.6972060799598694,1
REACTOME_TRANSLESION_SYNTHESIS_BY_POLH,9,,,0
REACTOME_TRANSLESION_SYNTHESIS_BY_POLK,7,,,0
REACTOME_TRANSLESION_SYNTHESIS_BY_Y_FAMILY_DNA_POLYMERASES_BYPASSES_LESIONS_ON_DNA_TEMPLATE,13,0.6233267188072205,0.6233267188072205,1
REACTOME_TRANSLOCATION_OF_SLC2A4_GLUT4_TO_THE_PLASMA_MEMBRANE,13,0.7314475774765015,0.7314475774765015,1
REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES,44,0.6768344640731812,0.6768344640731812,1
REACTOME_TRANSPORT_AND_SYNTHESIS_OF_PAPS,2,,,0
REACTOME_TRANSPORT_OF_BILE_SALTS_AND_ORGANIC_ACIDS_METAL_IONS_AND_AMINE_COMPOUNDS,11,0.7998217344284058,0.7998217344284058,1
REACTOME_TRANSPORT_OF_CONNEXONS_TO_THE_PLASMA_MEMBRANE,3,,,0
REACTOME_TRANSPORT_OF_FATTY_ACIDS,2,,,0
REACTOME_TRANSPORT_OF_INORGANIC_CATIONS_ANIONS_AND_AMINO_ACIDS_OLIGOPEPTIDES,11,0.6892961263656616,0.6892961263656616,1
REACTOME_TRANSPORT_OF_MATURE_MRNAS_DERIVED_FROM_INTRONLESS_TRANSCRIPTS,11,0.7752044200897217,0.7752044200897217,1
REACTOME_TRANSPORT_OF_MATURE_TRANSCRIPT_TO_CYTOPLASM,21,0.7324077486991882,0.7324077486991882,1
REACTOME_TRANSPORT_OF_NUCLEOSIDES_AND_FREE_PURINE_AND_PYRIMIDINE_BASES_ACROSS_THE_PLASMA_MEMBRANE,1,,,0
REACTOME_TRANSPORT_OF_NUCLEOTIDE_SUGARS,3,,,0
REACTOME_TRANSPORT_OF_ORGANIC_ANIONS,3,,,0
REACTOME_TRANSPORT_OF_SMALL_MOLECULES,125,0.439788281917572,0.439788281917572,1
REACTOME_TRANSPORT_OF_THE_SLBP_DEPENDANT_MATURE_MRNA,9,,,0
REACTOME_TRANSPORT_OF_VITAMINS_NUCLEOSIDES_AND_RELATED_MOLECULES,9,,,0
REACTOME_TRANSPORT_TO_THE_GOLGI_AND_SUBSEQUENT_MODIFICATION,33,0.7129435539245605,0.7129435539245605,1
REACTOME_TRANS_GOLGI_NETWORK_VESICLE_BUDDING,16,0.4184993505477905,0.4184993505477905,1
REACTOME_TRIF_MEDIATED_PROGRAMMED_CELL_DEATH,2,,,0
REACTOME_TRIGLYCERIDE_BIOSYNTHESIS,3,,,0
REACTOME_TRIGLYCERIDE_CATABOLISM,5,,,0
REACTOME_TRIGLYCERIDE_METABOLISM,8,,,0
REACTOME_TRISTETRAPROLIN_TTP_ZFP36_BINDS_AND_DESTABILIZES_MRNA,4,,,0
REACTOME_TRNA_AMINOACYLATION,7,,,0
REACTOME_TRNA_MODIFICATION_IN_THE_MITOCHONDRION,3,,,0
REACTOME_TRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL,10,0.8019785284996033,0.8019785284996033,1
REACTOME_TRNA_PROCESSING,34,0.8405711650848389,0.8405711650848389,1
REACTOME_TRNA_PROCESSING_IN_THE_MITOCHONDRION,1,,,0
REACTOME_TRNA_PROCESSING_IN_THE_NUCLEUS,21,0.710645854473114,0.710645854473114,1
REACTOME_TRP_CHANNELS,3,,,0
REACTOME_TRYPTOPHAN_CATABOLISM,5,,,0
REACTOME_TYPE_I_HEMIDESMOSOME_ASSEMBLY,0,,,0
REACTOME_TYROSINE_CATABOLISM,1,,,0
REACTOME_TYSND1_CLEAVES_PEROXISOMAL_PROTEINS,2,,,0
REACTOME_UBIQUINOL_BIOSYNTHESIS,5,,,0
REACTOME_UB_SPECIFIC_PROCESSING_PROTEASES,33,0.7840744853019714,0.7840744853019714,1
REACTOME_UCH_PROTEINASES,18,0.7688881158828735,0.7688881158828735,1
REACTOME_UNBLOCKING_OF_NMDA_RECEPTORS_GLUTAMATE_BINDING_AND_ACTIVATION,4,,,0
REACTOME_UNFOLDED_PROTEIN_RESPONSE_UPR,22,0.5765726566314697,0.5765726566314697,1
REACTOME_UNWINDING_OF_DNA,4,,,0
REACTOME_UPTAKE_AND_ACTIONS_OF_BACTERIAL_TOXINS,6,,,0
REACTOME_UPTAKE_AND_FUNCTION_OF_ANTHRAX_TOXINS,1,,,0
REACTOME_UPTAKE_AND_FUNCTION_OF_DIPHTHERIA_TOXIN,2,,,0
REACTOME_UREA_CYCLE,1,,,0
REACTOME_VASOPRESSIN_LIKE_RECEPTORS,3,,,0
REACTOME_VASOPRESSIN_REGULATES_RENAL_WATER_HOMEOSTASIS_VIA_AQUAPORINS,14,0.8193984627723694,0.8193984627723694,1
REACTOME_VEGFR2_MEDIATED_CELL_PROLIFERATION,5,,,0
REACTOME_VEGFR2_MEDIATED_VASCULAR_PERMEABILITY,5,,,0
REACTOME_VEGF_LIGAND_RECEPTOR_INTERACTIONS,0,,,0
REACTOME_VESICLE_MEDIATED_TRANSPORT,131,0.5116696953773499,0.5116696953773499,1
REACTOME_VIRAL_MESSENGER_RNA_SYNTHESIS,13,0.8421001434326172,0.8421001434326172,1
REACTOME_VISUAL_PHOTOTRANSDUCTION,20,0.7061769962310791,0.7061769962310791,1
REACTOME_VITAMINS,1,,,0
REACTOME_VITAMIN_B1_THIAMIN_METABOLISM,1,,,0
REACTOME_VITAMIN_B2_RIBOFLAVIN_METABOLISM,1,,,0
REACTOME_VITAMIN_B5_PANTOTHENATE_METABOLISM,5,,,0
REACTOME_VITAMIN_C_ASCORBATE_METABOLISM,3,,,0
REACTOME_VITAMIN_D_CALCIFEROL_METABOLISM,1,,,0
REACTOME_VLDLR_INTERNALISATION_AND_DEGRADATION,1,,,0
REACTOME_VLDL_ASSEMBLY,0,,,0
REACTOME_VLDL_CLEARANCE,1,,,0
REACTOME_VOLTAGE_GATED_POTASSIUM_CHANNELS,2,,,0
REACTOME_VXPX_CARGO_TARGETING_TO_CILIUM,1,,,0
REACTOME_WAX_AND_PLASMALOGEN_BIOSYNTHESIS,2,,,0
REACTOME_WNT5A_DEPENDENT_INTERNALIZATION_OF_FZD2_FZD5_AND_ROR2,0,,,0
REACTOME_WNT5A_DEPENDENT_INTERNALIZATION_OF_FZD4,1,,,0
REACTOME_WNT_LIGAND_BIOGENESIS_AND_TRAFFICKING,2,,,0
REACTOME_WNT_MEDIATED_ACTIVATION_OF_DVL,2,,,0
REACTOME_XENOBIOTICS,0,,,0
REACTOME_YAP1_AND_WWTR1_TAZ_STIMULATED_GENE_EXPRESSION,0,,,0
REACTOME_ZBP1_DAI_MEDIATED_INDUCTION_OF_TYPE_I_IFNS,5,,,0
REACTOME_ZINC_EFFLUX_AND_COMPARTMENTALIZATION_BY_THE_SLC30_FAMILY,1,,,0
REACTOME_ZINC_INFLUX_INTO_CELLS_BY_THE_SLC39_GENE_FAMILY,4,,,0
REACTOME_ZINC_TRANSPORTERS,5,,,0
